Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Buy Box 🚚: Stock,"New, 3rd Party FBM 🚚: 30 days avg.",Prime Eligible (Buy Box),Buy Box : Current,Buy Box : Stock,New: Highest,Buy Bo : Current,Buy Box 🚚: Current,Unnamed: 13,Black_list,PID
Birkenstock Unisex Arizona Brown Amalfi Leather Sandals - 36 M EU / 5-5.5 B(M) US,879908.0,863300.0,110.0,1.0,110.0,,,A1C20BH4U0AX41,2.0,B007C1N1WO,886454028650,886454028650,B09ZBLZNJF,Birkenstock,,GB0886454028650,https://www.google.com/search?q=0886454028650+Birkenstock+Unisex+Arizona+Brown+Amalfi+Leather+Sandals+-+36+M+EU+%2F+5-5.5+B%28M%29+US&tbm=shop,N,https://www.amazon.com/dp/B007C1N1WO?psc=1,Not Found,Not Found,,,,,N,,,$110.00,no,,,$250.65,,,,V,13750300748929720175
"Birkenstock Women's Arizona Chunky Sandals, Taupe, Tan, 5-5.5 Medium US",509883.0,866402.0,,,233.44,,,A1B43WMIJ58I3U,2.0,B089FXPLCK,822698501276,822698501276,B0CW1PNBBP,Birkenstock,,GB0822698501276,https://www.google.com/search?q=0822698501276+Birkenstock+Women%27s+Arizona+Chunky+Sandals%2C+Taupe%2C+Tan%2C+5-5.5+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B089FXPLCK?psc=1,"https://www.google.com/shopping/product/16769208093429104983/offers?q=0822698501276&prds=cid:16769208093429104983,cond:1",Not Found,,,,,N,,,$233.75,no,,,$250.67,,,,V,13735993444326067197
Birkenstock Bend Gray Leather 38 N EU 7-7.5 Narrow Women5-5.5 Narrow Men,279898.0,294509.0,159.0,1.0,159.0,,,A1C20BH4U0AX41,2.0,B094PQVT5P,887759269755,887759269755,B0CBXBKCHM,Birkenstock,,GB0887759269755,https://www.google.com/search?q=0887759269755+Birkenstock+Bend+Gray+Leather+38+N+EU+7-7.5+Narrow+Women5-5.5+Narrow+Men&tbm=shop,N,https://www.amazon.com/dp/B094PQVT5P?psc=1,Not Found,Not Found,,,,,N,,,$201.56,no,,,$267.32,,,,V,13726423739009771721
Birkenstock 4009336 Madrid Mocha Bbuc 36,380962.0,462110.0,90.0,1.0,90.0,,,A1C20BH4U0AX41,3.0,B00933SHKK,736399742879,736399742879,B073GX55DY,Birkenstock,,GB0736399742879,https://www.google.com/search?q=0736399742879+Birkenstock+4009336+Madrid+Mocha+Bbuc+36&tbm=shop,Y,https://www.amazon.com/dp/B00933SHKK?psc=1,"https://www.google.com/shopping/product/13001621176974876818/offers?q=0736399742879&prds=cid:13001621176974876818,cond:1",eBay - bhfo,111.03,188.75,209.85,,N,,,$91.08,no,,,$152.94,,,,V,13722490886997354810
"Birkenstock Professional Unisex Profi Birki Slip Resistant Work Shoe, Black, 41 M EU",708675.0,575009.0,67.72,8.0,67.72,,,-,1.0,B000KCXC12,4.01E+12,4013871345008,B000ZNPYO4,Birkenstock,,GB4013871345008,https://www.google.com/search?q=4013871345008+Birkenstock+Professional+Unisex+Profi+Birki+Slip+Resistant+Work+Shoe%2C+Black%2C+41+M+EU&tbm=shop,N,https://www.amazon.com/dp/B000KCXC12?psc=1,Not Found,Not Found,,,,,N,,,$70.04,no,,,$128.95,,,,V,13719554061367703220
Birkenstock 15971336 Boston SFB Habana Oil Lt 36,35568.0,26310.0,179.0,1.0,179.0,,,-,1.0,B00I1732SQ,886454143117,886454143117,B000HDNWFK,Birkenstock,,GB0886454143117,https://www.google.com/search?q=0886454143117+Birkenstock+15971336+Boston+SFB+Habana+Oil+Lt+36&tbm=shop,N,https://www.amazon.com/dp/B00I1732SQ?psc=1,Not Found,Not Found,,,,,N,,,$166.20,no,,,$280.65,,,,V,13668973955481969271
"Birkenstock Arizona Unisex Leather Sandal Men's 11-11.5, Women's 13-13.5 Narrow",6429.0,11464.0,,,181.42,,,AYN5A0CZC142X,1.0,B000G6SRY4,736399022698,736399022698,B00BUQ4ADQ,Birkenstock,,GB0736399022698,https://www.google.com/search?q=0736399022698+Birkenstock+Arizona+Unisex+Leather+Sandal+Men%27s+11-11.5%2C+Women%27s+13-13.5+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B000G6SRY4?psc=1,"https://www.google.com/shopping/product/9843747970808198814/offers?q=0736399022698&prds=cid:9843747970808198814,cond:1",eBay,104.99,178.48,198.43,180.42,Y,,,$176.44,no,,,$198.41,,,,V,13658013694024334363
"Birkenstock Women's Mayari Sandal,Stone,42 EU/11-11.5 M US",6041.0,10712.0,,,109.8,,,A2F3U3NJJC3IJO,3.0,B004788XIM,809410642769,809410642769,B001EJNMXS,Birkenstock,,GB0809410642769,https://www.google.com/search?q=0809410642769+Birkenstock+Women%27s+Mayari+Sandal%2CStone%2C42+EU%2F11-11.5+M+US&tbm=shop,N,https://www.amazon.com/dp/B004788XIM?psc=1,Not Found,Not Found,,,,,N,,,$104.58,yes,,,$125.00,,,,V,136491918363595346
Birkenstock 1017723140 Bend White LTR R 40,301575.0,316208.0,154.95,2.0,154.95,,,A1QFV54JFUWZAD,4.0,B08Q227L21,822698396902,822698396902,B0CBXBKCHM,Birkenstock,,GB0822698396902,https://www.google.com/search?q=0822698396902+Birkenstock+1017723140+Bend+White+LTR+R+40&tbm=shop,Y,https://www.amazon.com/dp/B08Q227L21?psc=1,"https://www.google.com/shopping/product/12647646725480218092/offers?q=0822698396902&prds=cid:12647646725480218092,cond:1",BIRKENSTOCK,160.95,273.61,304.2,,N,,,$143.43,no,,,$267.40,,,,V,13599979978239155227
"Birkenstock Men's Boston Corduroy Clogs, Cork Brown, 13 Medium US",35967.0,26582.0,182.35,1.0,180.35,,,A1B43WMIJ58I3U,2.0,B0BXFW3BVH,192761591405,192761591405,B000HDNWFK,Birkenstock,,GB0192761591405,https://www.google.com/search?q=0192761591405+Birkenstock+Men%27s+Boston+Corduroy+Clogs%2C+Cork+Brown%2C+13+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B0BXFW3BVH?psc=1,"https://www.google.com/shopping/product/14814313562422806128/offers?q=0192761591405&prds=cid:14814313562422806128,cond:1",BIRKENSTOCK,165.95,282.11,313.65,,N,,,$176.25,no,,,$255.57,,,,V,13595090425578943767
Birkenstock 1011432140 Florida SFB TOB Oil LTR 40,434351.0,449777.0,126.41,4.0,126.41,,,-,7.0,B074RM389R,886457213350,886457213350,,Birkenstock,,GB0886457213350,https://www.google.com/search?q=0886457213350+Birkenstock+1011432140+Florida+SFB+TOB+Oil+LTR+40&tbm=shop,N,https://www.amazon.com/dp/B074RM389R?psc=1,Not Found,Not Found,,,,,N,,,$127.99,no,,,$159.95,,,,V,13549961144088032600
Birkenstock 1009526137 Arizona SFB Mink Sd 37,6456.0,11531.0,135.0,9.0,99.95,,,A39BYP53PD01TR,4.0,B079K5PT1V,886457071318,886457071318,B00BUQ4ADQ,Birkenstock,,GB0886457071318,https://www.google.com/search?q=0886457071318+Birkenstock+1009526137+Arizona+SFB+Mink+Sd+37&tbm=shop,Y,https://www.amazon.com/dp/B079K5PT1V?psc=1,"https://www.google.com/shopping/product/5511424250750779288/offers?q=0886457071318&prds=cid:5511424250750779288,cond:1",BIRKENSTOCK,145.95,248.11,275.85,,N,,,$129.33,no,,,$135.00,,,,V,13549701664482337081
Birkenstock 1022398144 Bend Whale Gray Tx Sd R 44,808272.0,801511.0,159.0,2.0,159.0,,,A1C20BH4U0AX41,3.0,B09NF6K5NY,887759601630,887759601630,,Birkenstock,,GB0887759601630,https://www.google.com/search?q=0887759601630+Birkenstock+1022398144+Bend+Whale+Gray+Tx+Sd+R+44&tbm=shop,N,https://www.amazon.com/dp/B09NF6K5NY?psc=1,Not Found,Not Found,,,,,N,,,$159.00,no,,,$263.47,,,,V,13549185526726408604
Birkenstock 1006523342 Madrid Big Bkl Black LTR 42,2707315.0,3164725.0,,,250.73,,,AYN5A0CZC142X,1.0,B074S6DTGZ,886925841337,886925841337,B0951WCML5,Birkenstock,,GB0886925841337,https://www.google.com/search?q=0886925841337+Birkenstock+1006523342+Madrid+Big+Bkl+Black+LTR+42&tbm=shop,Y,https://www.amazon.com/dp/B074S6DTGZ?psc=1,"https://www.google.com/shopping/product/13501438871719899518/offers?q=0886925841337&prds=cid:13501438871719899518,cond:1",ShoeMall,140.0,238.0,264.6,249.73,Y,,,$161.60,yes,,,$250.73,,,,V,13501438871719899518
Birkenstock Arizona Black Mens Sandals Size 42 EU,59896.0,185061.0,104.35,33.0,104.35,,,A1B43WMIJ58I3U,2.0,B07N157759,736399000665,736399000665,B09XP33DDH,Birkenstock,,GB0736399000665,https://www.google.com/search?q=0736399000665+Birkenstock+Arizona+Black+Mens+Sandals+Size+42+EU&tbm=shop,N,https://www.amazon.com/dp/B07N157759?psc=1,Not Found,Not Found,,,,,N,,,$177.69,yes,,,$183.23,,,,V,13492213792683267339
Birkenstock Arizona Leather Sandals Black Size 42,1695491.0,2126512.0,97.99,7.0,97.99,,,A1KWJVS57NX03I,1.0,B000JLOGM8,736399000665,736399000665,B01HNM2E0G,Birkenstock,,GB0736399000665,https://www.google.com/search?q=0736399000665+Birkenstock+Arizona+Leather+Sandals+Black+Size+42&tbm=shop,Y,https://www.amazon.com/dp/B000JLOGM8?psc=1,"https://www.google.com/shopping/product/2875685306654418350/offers?q=0736399000665&prds=cid:2875685306654418350,cond:1",4Feetshoes,111.0,188.7,209.79,,N,,,$97.99,no,,,$195.00,,,,V,13492213792683267339
"Birkenstock Women's, Arizona Birkoflor Slide Sandal - Narrow Width",238699.0,252900.0,129.99,1.0,129.99,,,A1KE58HN2I7TTN,3.0,B09N5D8S8C,887759300076,887759300076,B004S98O6G,Birkenstock,,GB0887759300076,https://www.google.com/search?q=0887759300076+Birkenstock+Women%27s%2C+Arizona+Birkoflor+Slide+Sandal+-+Narrow+Width&tbm=shop,Y,https://www.amazon.com/dp/B09N5D8S8C?psc=1,"https://www.google.com/shopping/product/9926832670439519180/offers?q=0887759300076&prds=cid:9926832670439519180,cond:1",Childrensalon,63.99,108.78,120.94,128.99,Y,,,$129.99,no,,,$205.21,,,,V,1347589067280947101
Birkenstock 1020103141 Callan Gray Taupe Sd R 41,667643.0,621887.0,159.95,16.0,159.95,,,A1C20BH4U0AX41,1.0,B08P3RRHDF,886454686102,886454686102,B0C4Q4RSRY,Birkenstock,,GB0886454686102,https://www.google.com/search?q=0886454686102+Birkenstock+1020103141+Callan+Gray+Taupe+Sd+R+41&tbm=shop,Y,https://www.amazon.com/dp/B08P3RRHDF?psc=1,"https://www.google.com/shopping/product/3153494604310741768/offers?q=0886454686102&prds=cid:3153494604310741768,cond:1",Not Found,,,,,N,,,$159.95,no,,,$250.65,,,,V,13472914047195048137
"Birkenstock Men's Kyoto Shoes - Regular Width, Taupe, Tan, 11 Medium US",418769.0,667078.0,,1.0,265.4,,,A1QFV54JFUWZAD,4.0,B07YDCZMWT,802436796928,802436796928,B0CJQ158NS,Birkenstock,,GB0802436796928,https://www.google.com/search?q=0802436796928+Birkenstock+Men%27s+Kyoto+Shoes+-+Regular+Width%2C+Taupe%2C+Tan%2C+11+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B07YDCZMWT?psc=1,Not Found,Not Found,,,,,N,,,$161.85,no,,,$276.41,,,,V,13424998657767803417
Birkenstock Men´s London Habana Waxy Leather Sandals 46 N EU N 166533,598056.0,496138.0,,,204.82,,,A2PM2LFH21HQNQ,1.0,B00KQEM5PI,4.05E+12,4052001411411,B073LCK964,Birkenstock,,GB4052001411411,https://www.google.com/search?q=4052001411411+Birkenstock+Men%C2%B4s+London+Habana+Waxy+Leather+Sandals+46+N+EU+N+166533&tbm=shop,N,https://www.amazon.com/dp/B00KQEM5PI?psc=1,"https://www.google.com/shopping/product/17040539047069933419/offers?q=4052001411411&prds=cid:17040539047069933419,cond:1",BIRKENSTOCK,175.95,299.11,332.55,,N,,,$228.62,no,,,$308.98,,,,V,13410052227101932927
Birkenstock Unisex Arizona Black Birko-flor Sandals - 6-6.5 B(M) US Women,74747.0,114078.0,,,110.23,,,-,4.0,B00APYO9UI,736399190328,736399190328,B08L96T9SZ,Birkenstock,,GB0736399190328,https://www.google.com/search?q=0736399190328+Birkenstock+Unisex+Arizona+Black+Birko-flor+Sandals+-+6-6.5+B%28M%29+US+Women&tbm=shop,Y,https://www.amazon.com/dp/B00APYO9UI?psc=1,"https://www.google.com/shopping/product/14516044867139783332/offers?q=0736399190328&prds=cid:14516044867139783332,cond:1",London Store,60.0,102.0,113.4,109.23,Y,,,$108.83,yes,,,$134.95,,,,V,13386276214638727487
"Birkenstock Men's Boston Soft Footbed, Tabacco Brown, 10 Medium US",277128.0,470467.0,139.9,1.0,139.9,,,A1C20BH4U0AX41,1.0,B089FH29BY,822698505267,822698505267,B0764LP9HS,Birkenstock,,GB0822698505267,https://www.google.com/search?q=0822698505267+Birkenstock+Men%27s+Boston+Soft+Footbed%2C+Tabacco+Brown%2C+10+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B089FH29BY?psc=1,"https://www.google.com/shopping/product/8264560403728387181/offers?q=0822698505267&prds=cid:8264560403728387181,cond:1",Chiappetta Shoes,140.0,238.0,264.6,,N,,,$139.90,no,,,$209.00,,,,V,13380698961258443294
Birkenstock Womens Mayari Birko-Flor Sandal 6 White,268233.0,325972.0,104.81,1.0,104.81,,,AB8PP5ABO5Y5C,1.0,B00UJT0MV4,4.04E+12,4040714632353,B07CS9Z7Z7,Birkenstock,,GB4040714632353,https://www.google.com/search?q=4040714632353+Birkenstock+Womens+Mayari+Birko-Flor+Sandal+6+White&tbm=shop,N,https://www.amazon.com/dp/B00UJT0MV4?psc=1,Not Found,Not Found,,,,,N,,,$107.81,no,,,$120.02,,,,V,1337557938753208215
"Birkenstock Women's Flatform Mule, Gold, 9",162665.0,216677.0,99.0,71.0,99.0,,,A3LKHEMJ2S42DV,2.0,B07ZQLXMNL,4.04E+12,4043734691669,B079JCM71S,Birkenstock,,GB4043734691669,https://www.google.com/search?q=4043734691669+Birkenstock+Women%27s+Flatform+Mule%2C+Gold%2C+9&tbm=shop,N,https://www.amazon.com/dp/B07ZQLXMNL?psc=1,Not Found,Not Found,,,,,N,,,$172.10,yes,,,$133.95,,,,V,13277659171705750883
"Birkenstock Women's, Gizeh Sandal - Regular Width Black Python 42 M",14028.0,21743.0,135.0,1.0,135.0,,,A1C20BH4U0AX41,1.0,B08P297355,822698552605,822698552605,B004EIHD18,Birkenstock,,GB0822698552605,https://www.google.com/search?q=0822698552605+Birkenstock+Women%27s%2C+Gizeh+Sandal+-+Regular+Width+Black+Python+42+M&tbm=shop,N,https://www.amazon.com/dp/B08P297355?psc=1,Not Found,Not Found,,,,,N,,,$135.00,no,,,$165.00,,,,V,13255966639313815031
Birkenstock Arizona Unisex White Birko-Flor Sandal 46 / Unisex US Size 15-15.5,6476.0,11493.0,110.0,1.0,110.0,,,A1C20BH4U0AX41,1.0,B07BWZNNVK,886454327838,886454327838,B00BUQ4ADQ,Birkenstock,,GB0886454327838,https://www.google.com/search?q=0886454327838+Birkenstock+Arizona+Unisex+White+Birko-Flor+Sandal+46+%2F+Unisex+US+Size+15-15.5&tbm=shop,N,https://www.amazon.com/dp/B07BWZNNVK?psc=1,Not Found,Not Found,,,,,N,,,$109.97,no,,,$124.49,,,,V,13255507092639170263
Birkenstock Madrid Big Buckle Mules/Clogs Women Brown - 8.5 - Mules Shoes,113199.0,209663.0,,1.0,184.52,,,A35T3I43XUSHP7,5.0,B0716WJKFV,4.05E+12,4054056597607,B079PRFQBM,Birkenstock,,GB4054056597607,https://www.google.com/search?q=4054056597607+Birkenstock+Madrid+Big+Buckle+Mules%2FClogs+Women+Brown+-+8.5+-+Mules+Shoes&tbm=shop,N,https://www.amazon.com/dp/B0716WJKFV?psc=1,"https://www.google.com/shopping/product/107120964463316490/offers?q=4054056597607&prds=cid:107120964463316490,cond:1",Not Found,,,,,N,,,$203.76,no,,,$276.95,,,,V,13241343710525546727
Birkenstock Sydney Vegan Flower Teal Birko-flor N 37 N EU 6,681988.0,1113157.0,,,192.57,,,ANZYNJW9IIF9C,3.0,B094Q5F8QX,886454691724,886454691724,B0816HFKXZ,Birkenstock,,GB0886454691724,https://www.google.com/search?q=0886454691724+Birkenstock+Sydney+Vegan+Flower+Teal+Birko-flor+N+37+N+EU+6&tbm=shop,Y,https://www.amazon.com/dp/B094Q5F8QX?psc=1,"https://www.google.com/shopping/product/4688992104441771466/offers?q=0886454691724&prds=cid:4688992104441771466,cond:1",HSN,99.95,169.91,188.91,191.57,Y,,,$192.64,no,,,$198.41,,,,V,13236668316574643524
"Birkenstock Men's Stalon Leather Boots, Black, 10 US",689578.0,497332.0,199.9,,199.9,,,A1C20BH4U0AX41,3.0,B08J4H4C8P,822698269459,822698269459,B0CQTL5RM5,Birkenstock,,GB0822698269459,https://www.google.com/search?q=0822698269459+Birkenstock+Men%27s+Stalon+Leather+Boots%2C+Black%2C+10+US&tbm=shop,Y,https://www.amazon.com/dp/B08J4H4C8P?psc=1,"https://www.google.com/shopping/product/1030558805002516689/offers?q=0822698269459&prds=cid:1030558805002516689,cond:1",DICK'S Sporting Goods,199.99,339.98,377.98,,N,,,$199.04,yes,,,$340.40,,,,V,13230020988273292759
Birkenstock 1014190136 Mayari Wht W/Copper Bf R 36,123591.0,181769.0,109.0,62.0,109.0,,,A1C20BH4U0AX41,5.0,B07H479PTQ,802436413757,802436413757,B0C6Z24282,Birkenstock,,GB0802436413757,https://www.google.com/search?q=0802436413757+Birkenstock+1014190136+Mayari+Wht+W%2FCopper+Bf+R+36&tbm=shop,Y,https://www.amazon.com/dp/B07H479PTQ?psc=1,"https://www.google.com/shopping/product/6134582221094034872/offers?q=0802436413757&prds=cid:6134582221094034872,cond:1",REI,99.95,169.91,188.91,,N,,,$107.52,yes,,,$125.00,,,,V,1322895729230145028
"Birkenstock Women's Gizeh Birkibuc,Mocha Birkibuc,EU 43 R",14002.0,21529.0,95.99,9.0,95.99,,,A1C20BH4U0AX41,2.0,B0068BDNSG,736399891164,736399891164,B004EIHD18,Birkenstock,,GB0736399891164,https://www.google.com/search?q=0736399891164+Birkenstock+Women%27s+Gizeh+Birkibuc%2CMocha+Birkibuc%2CEU+43+R&tbm=shop,N,https://www.amazon.com/dp/B0068BDNSG?psc=1,Not Found,Not Found,,,,,N,,,$95.99,no,,,$140.00,,,,V,1322524330510230936
Birkenstock Girl's Mayari (Toddler/Little Kid/Big Kid) Black EU 33 (US 2-2.5 Little Kid) Narrow,254680.0,335591.0,,,71.95,,,A1C20BH4U0AX41,1.0,B07VPLF6XR,802436790766,802436790766,B07CS9Z7Z7,Birkenstock,,GB0802436790766,https://www.google.com/search?q=0802436790766+Birkenstock+Girl%27s+Mayari+%28Toddler%2FLittle+Kid%2FBig+Kid%29+Black+EU+33+%28US+2-2.5+Little+Kid%29+Narrow&tbm=shop,N,https://www.amazon.com/dp/B07VPLF6XR?psc=1,Not Found,Not Found,,,,,N,,,$71.95,no,,,$99.95,,,,V,13204462020495880187
Birkenstock 1021078338 Buckley Night Sd N 38,701254.0,667157.0,150.0,1.0,150.0,,,A39BYP53PD01TR,5.0,B094PQTWW3,886454954324,886454954324,B0BZQS8PKW,Birkenstock,,GB0886454954324,https://www.google.com/search?q=0886454954324+Birkenstock+1021078338+Buckley+Night+Sd+N+38&tbm=shop,Y,https://www.amazon.com/dp/B094PQTWW3?psc=1,"https://www.google.com/shopping/product/15397267135075039458/offers?q=0886454954324&prds=cid:15397267135075039458,cond:1",Sears - BHFO,104.44,177.55,197.39,,N,,,$149.94,yes,,,$266.87,,,,V,1320025344675888533
Birkenstock 1019712336 Arizona Black Wht Bf N 36,606646.0,1295814.0,120.0,2.0,120.0,,,A1C20BH4U0AX41,4.0,B08P271TYK,822698894781,822698894781,B0B13TNY4F,Birkenstock,,GB0822698894781,https://www.google.com/search?q=0822698894781+Birkenstock+1019712336+Arizona+Black+Wht+Bf+N+36&tbm=shop,Y,https://www.amazon.com/dp/B08P271TYK?psc=1,"https://www.google.com/shopping/product/17096968317446820033/offers?q=0822698894781&prds=cid:17096968317446820033,cond:1",BSTN Store,189.99,322.98,359.08,,N,,,$120.00,no,,,$230.00,,,,V,13194369241229362333
Birkenstock Arizona Shearling Light Rose Suede 8 US Womens,1547075.0,757473.0,162.77,1.0,162.27,,,AB8PP5ABO5Y5C,2.0,B09GVQKBPC,4.06E+12,4061416832148,,Birkenstock,,GB4061416832148,https://www.google.com/search?q=4061416832148+Birkenstock+Arizona+Shearling+Light+Rose+Suede+8+US+Womens&tbm=shop,N,https://www.amazon.com/dp/B09GVQKBPC?psc=1,Not Found,Not Found,,,,,N,,,$162.18,no,,,$235.00,,,,V,13180604940133743385
"Birkenstock Women's Granada Soft Footbed Sandal,Black Oiled Leather,38 N EU",233073.0,243176.0,153.38,2.0,153.38,,,A75YKTBGJI3V4,1.0,B004S995KA,809410997920,809410997920,B004S98O6G,Birkenstock,,GB0809410997920,https://www.google.com/search?q=0809410997920+Birkenstock+Women%27s+Granada+Soft+Footbed+Sandal%2CBlack+Oiled+Leather%2C38+N+EU&tbm=shop,Y,https://www.amazon.com/dp/B004S995KA?psc=1,"https://www.google.com/shopping/product/12849906079668810628/offers?q=0809410997920&prds=cid:12849906079668810628,cond:1",eBay,124.0,210.8,234.36,,N,,,$157.83,yes,,,$255.90,,,,V,13174372614401995028
"Birkenstock Men's Casual Sandals, Brown Dunkelbraun, 37",76388.0,141971.0,133.07,8.0,133.07,,,A2PM2LFH21HQNQ,1.0,B000MSW2B0,4.01E+12,4013871078616,B08L96T9SZ,Birkenstock,,GB4013871078616,https://www.google.com/search?q=4013871078616+Birkenstock+Men%27s+Casual+Sandals%2C+Brown+Dunkelbraun%2C+37&tbm=shop,N,https://www.amazon.com/dp/B000MSW2B0?psc=1,"https://www.google.com/shopping/product/9926832670439519180/offers?q=4013871078616&prds=cid:9926832670439519180,cond:1",Childrensalon,63.99,108.78,120.94,132.07,Y,,,$188.01,yes,,,$244.45,,,,V,13162240506678361234
Birkenstock 6113636 Tokyo White Lthr 36,73680.0,85431.0,160.0,1.0,160.0,,,A1C20BH4U0AX41,2.0,B00E83QK8G,736399084481,736399084481,B00GAXZO1G,Birkenstock,,GB0736399084481,https://www.google.com/search?q=0736399084481+Birkenstock+6113636+Tokyo+White+Lthr+36&tbm=shop,Y,https://www.amazon.com/dp/B00E83QK8G?psc=1,"https://www.google.com/shopping/product/220752361982824603/offers?q=0736399084481&prds=cid:220752361982824603,cond:1",Not Found,,,,,N,,,$154.69,no,,,$165.00,,,,V,13126747111415057455
Birkenstock 1015399138 Barbados White Eva R 38,224175.0,227840.0,,,89.5,,,"A1C20BH4U0AX41, A1B43WMIJ58I3U",3.0,B082174B7Z,802436765467,802436765467,B07ZS6Y3S7,Birkenstock,,GB0802436765467,https://www.google.com/search?q=0802436765467+Birkenstock+1015399138+Barbados+White+Eva+R+38&tbm=shop,N,https://www.amazon.com/dp/B082174B7Z?psc=1,Not Found,Not Found,,,,,N,,,$89.78,no,,,$108.78,,,,V,13109983040244253906
"Birkenstock Women's EVA Arizona Sandals, Faded Lime, Green, 8-8.5 Medium US",100263.0,121232.0,,,79.95,,,A1C20BH4U0AX41,1.0,B0BLHZK3DH,192761222002,192761222002,B073H46FB1,Birkenstock,,GB0192761222002,https://www.google.com/search?q=0192761222002+Birkenstock+Women%27s+EVA+Arizona+Sandals%2C+Faded+Lime%2C+Green%2C+8-8.5+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B0BLHZK3DH?psc=1,"https://www.google.com/shopping/product/10767439659794007737/offers?q=0192761222002&prds=cid:10767439659794007737,cond:1",END. Clothing,49.0,83.3,92.61,,N,,,$79.95,no,,,$114.23,,,,V,13096990710606746019
"Birkenstock Classic Women's Mules, Silver Metallic Silver, 3.5 UK",6464.0,11377.0,,,140.97,,,A2PM2LFH21HQNQ,1.0,B01MYQXHRT,4.05E+12,4054056337630,B00BUQ4ADQ,Birkenstock,,GB4054056337630,https://www.google.com/search?q=4054056337630+Birkenstock+Classic+Women%27s+Mules%2C+Silver+Metallic+Silver%2C+3.5+UK&tbm=shop,N,https://www.amazon.com/dp/B01MYQXHRT?psc=1,Not Found,Not Found,,,,,N,,,$189.54,yes,,,$199.00,,,,V,13080426645861848854
Birkenstock 1019490339 Buckley Gray Taupe Sd N 39,509297.0,403812.0,,,259.54,,,ANZYNJW9IIF9C,3.0,B08P3SMYQ2,822698836101,822698836101,B0C2VGKD7H,Birkenstock,,GB0822698836101,https://www.google.com/search?q=0822698836101+Birkenstock+1019490339+Buckley+Gray+Taupe+Sd+N+39&tbm=shop,N,https://www.amazon.com/dp/B08P3SMYQ2?psc=1,Not Found,Not Found,,,,,N,,,$230.87,yes,,,$278.69,,,,V,13035262842966207658
Birkenstock Unisex Arizona Metallic Anthracite Leather Sandals - 5-5.5 B(M) US Women,81940.0,79689.0,115.95,6.0,115.95,,,A1C20BH4U0AX41,2.0,B01AU00ZJK,886925225915,886925225915,B01MSYS2UL,Birkenstock,,GB0886925225915,https://www.google.com/search?q=0886925225915+Birkenstock+Unisex+Arizona+Metallic+Anthracite+Leather+Sandals+-+5-5.5+B%28M%29+US+Women&tbm=shop,Y,https://www.amazon.com/dp/B01AU00ZJK?psc=1,"https://www.google.com/shopping/product/5997989166832755909/offers?q=0886925225915&prds=cid:5997989166832755909,cond:1",Apple Saddlery,180.0,306.0,340.2,,N,,,$125.53,yes,,,$135.00,,,,V,1303190974211537127
Boston Shearling,81738.0,79150.0,,,245.44,,,A2PM2LFH21HQNQ,2.0,B071HLYNMW,4.05E+12,4052605385910,B01MSYS2UL,Birkenstock,,GB4052605385910,https://www.google.com/search?q=4052605385910+Boston+Shearling&tbm=shop,N,https://www.amazon.com/dp/B071HLYNMW?psc=1,Not Found,Not Found,,,,,N,,,$269.24,no,,,$330.70,,,,V,12907871669294417906
Birkenstock Buckley Shearling Soft Pink/Soft Pink Suede/Shearling 37 (US Women's 6-6.5) Narrow,520738.0,412366.0,189.48,1.0,189.48,,,A1B43WMIJ58I3U,2.0,B09BLYKDRW,886454848760,886454848760,B0C2VGKD7H,Birkenstock,,GB0886454848760,https://www.google.com/search?q=0886454848760+Birkenstock+Buckley+Shearling+Soft+Pink%2FSoft+Pink+Suede%2FShearling+37+%28US+Women%27s+6-6.5%29+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B09BLYKDRW?psc=1,"https://www.google.com/shopping/product/14794101890560773264/offers?q=0886454848760&prds=cid:14794101890560773264,cond:1",6pm.com,106.9,181.73,202.04,188.48,Y,,,$207.08,no,,,$291.89,,,,V,12869918180043572694
"Birkenstock Men's Arizona Shearling Sandals, Black Black, 8 Medium US",82531.0,94025.0,136.35,2.0,135.0,,,A1QFV54JFUWZAD,5.0,B00SJUK17K,886454539101,886454539101,B01MSYS2UL,Birkenstock,,GB0886454539101,https://www.google.com/search?q=0886454539101+Birkenstock+Men%27s+Arizona+Shearling+Sandals%2C+Black+Black%2C+8+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B00SJUK17K?psc=1,"https://www.google.com/shopping/product/8892176022279905093/offers?q=0886454539101&prds=cid:8892176022279905093,cond:1",END. Clothing,95.0,161.5,179.55,,N,,,$134.54,yes,,,$273.75,,,,V,12849407976429402427
