Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Black_list,PID
Arizona,1468227,2216319,123.59,1,123.59,$243.02,$123.59,A35T3I43XUSHP7,2,B002PJ34UC,4.04E+12,4040714796437,B000EYBKY2,Birkenstock,no,GB4040714796437,https://www.google.com/search?q=4040714796437+Arizona&tbm=shop,N,https://www.amazon.com/dp/B002PJ34UC?psc=1,Not Found,Not Found,,,,,N,V,2312640111779260895
"Birkenstock Unisex Arizona, Stone BBUC, 40",218893,228486,104.95,316,104.95,$145.00,$110.00,A1C20BH4U0AX41,1,B07N14YMJ5,736399744897,736399744897,B01NCNBCCK,Birkenstock,yes,GB0736399744897,https://www.google.com/search?q=0736399744897+Birkenstock+Unisex+Arizona%2C+Stone+BBUC%2C+40&tbm=shop,N,https://www.amazon.com/dp/B07N14YMJ5?psc=1,Not Found,Not Found,,,,,N,V,2305248596690156352
Birkenstock Women's Arizona Shearling Night/Night Shearling 37 N,6509,11561,150,1,150,$300.03,$150.00,A1C20BH4U0AX41,2,B07NPY23BW,802436426627,802436426627,B00BUQ4ADQ,Birkenstock,no,GB0802436426627,https://www.google.com/search?q=0802436426627+Birkenstock+Women%27s+Arizona+Shearling+Night%2FNight+Shearling+37+N&tbm=shop,Y,https://www.amazon.com/dp/B07NPY23BW?psc=1,"https://www.google.com/shopping/product/16169935433931075008/offers?q=0802436426627&prds=cid:16169935433931075008,cond:1",Orleans Shoe Co.,170,289,321.3,,N,V,2304696412917115472
Birkenstock 1018147145 Boston SFB TOB Oil LTR R 45,319656,652882,,1,220,$293.08,$179.03,A1QFV54JFUWZAD,4,B089FWYCCG,822698505328,822698505328,B0764LP9HS,Birkenstock,no,GB0822698505328,https://www.google.com/search?q=0822698505328+Birkenstock+1018147145+Boston+SFB+TOB+Oil+LTR+R+45&tbm=shop,N,https://www.amazon.com/dp/B089FWYCCG?psc=1,Not Found,Not Found,,,,,N,V,2296375116738492437
"Birkenstock Unisex Milano SFB Flat, Black Amalfi Leather, 40 BR/7 M US",257796,345388,135,14,135,$235.94,$110.94,A1C20BH4U0AX41,1,B00ES8FZZA,886454142073,886454142073,B00ES8FEQK,Birkenstock,no,GB0886454142073,https://www.google.com/search?q=0886454142073+Birkenstock+Unisex+Milano+SFB+Flat%2C+Black+Amalfi+Leather%2C+40+BR%2F7+M+US&tbm=shop,N,https://www.amazon.com/dp/B00ES8FZZA?psc=1,Not Found,Not Found,,,,,N,V,228927566838148990
Birkenstock Boston Cacao Wool Unisex Mule Slippers 10 Cacao,174274,169770,,,194.67,$457.56,$181.81,A2PM2LFH21HQNQ,1,B0036WWMAA,4.01E+12,4013871778776,B07J5KTNYK,Birkenstock,no,GB4013871778776,https://www.google.com/search?q=4013871778776+Birkenstock+Boston+Cacao+Wool+Unisex+Mule+Slippers+10+Cacao&tbm=shop,N,https://www.amazon.com/dp/B0036WWMAA?psc=1,Not Found,Not Found,,,,,N,V,2277700888696980907
"Birkenstock Milano Sandal,Habana,40 M EU (US Womens 9, US Mens 7)",263699,256776,,,155,$227.92,$155.00,A1C20BH4U0AX41,3,B002LZUS4A,809410437921,809410437921,B0CLLWJ475,Birkenstock,yes,GB0809410437921,https://www.google.com/search?q=0809410437921+Birkenstock+Milano+Sandal%2CHabana%2C40+M+EU+%28US+Womens+9%2C+US+Mens+7%29&tbm=shop,Y,https://www.amazon.com/dp/B002LZUS4A?psc=1,"https://www.google.com/shopping/product/5696945718809614260/offers?q=0809410437921&prds=cid:5696945718809614260,cond:1",END. Clothing,135,229.5,255.15,,N,V,2274583609487507947
"Birkenstock Women's Heels Sandals, White, 6",60267,79217,,,75.29,$100.01,$75.29,A35T3I43XUSHP7,1,B00LFC4KWQ,4.05E+12,4052001424466,B09XP33DDH,Birkenstock,no,GB4052001424466,https://www.google.com/search?q=4052001424466+Birkenstock+Women%27s+Heels+Sandals%2C+White%2C+6&tbm=shop,N,https://www.amazon.com/dp/B00LFC4KWQ?psc=1,"https://www.google.com/shopping/product/1717707183285573753/offers?q=4052001424466&prds=cid:1717707183285573753,cond:1",Not Found,,,,,N,V,2273820086964107445
Birkenstock Stalon 42 Narrow Black Nubuck,675800,504400,200,3,197,$350.65,$199.75,AB8PP5ABO5Y5C,4,B08GJ55T46,822698269756,822698269756,B0CQTL5RM5,Birkenstock,yes,GB0822698269756,https://www.google.com/search?q=0822698269756+Birkenstock+Stalon+42+Narrow+Black+Nubuck&tbm=shop,N,https://www.amazon.com/dp/B08GJ55T46?psc=1,Not Found,Not Found,,,,,N,V,2271172380431324880
"Birkenstock Women's Arizona Chunky Sandals, Taupe, Tan, 7-7.5 Medium US",494798,851199,,,233.44,$250.67,$228.49,A1B43WMIJ58I3U,2,B089FXWFG6,822698501337,822698501337,B0CW1PNBBP,Birkenstock,no,GB0822698501337,https://www.google.com/search?q=0822698501337+Birkenstock+Women%27s+Arizona+Chunky+Sandals%2C+Taupe%2C+Tan%2C+7-7.5+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B089FXWFG6?psc=1,Not Found,Not Found,,,,,N,V,2269487868666454000
Birkenstock 1017721141 Bend Black LTR R 41,285336,315805,159.95,2,146.71,$170.00,$146.67,A2F3U3NJJC3IJO,2,B08RSFCW68,822698396216,822698396216,B0CBXBKCHM,Birkenstock,yes,GB0822698396216,https://www.google.com/search?q=0822698396216+Birkenstock+1017721141+Bend+Black+LTR+R+41&tbm=shop,N,https://www.amazon.com/dp/B08RSFCW68?psc=1,Not Found,Not Found,,,,,N,V,2268843409147204062
Birkenstock Yao Mineral Nubuck 36 (US Women's 5-5.5) Narrow,355481,391725,99.95,8,99.95,$125.00,$99.95,A1C20BH4U0AX41,1,B07VFQMQQ1,802436952140,802436952140,B07GSFQWKQ,Birkenstock,no,GB0802436952140,https://www.google.com/search?q=0802436952140+Birkenstock+Yao+Mineral+Nubuck+36+%28US+Women%27s+5-5.5%29+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B07VFQMQQ1?psc=1,"https://www.google.com/shopping/product/7894332922827256353/offers?q=0802436952140&prds=cid:7894332922827256353,cond:1",eBay - dayshop-2,69.99,118.98,132.28,,N,V,2263231002606902287
Birkenstock 75266137 Arizona Blk W/Blk SHR Sd 37,6476,11515,146.1,23,146.1,$273.84,$146.26,A1QFV54JFUWZAD,5,B00SJWEBWY,886454539064,886454539064,B00BUQ4ADQ,Birkenstock,no,GB0886454539064,https://www.google.com/search?q=0886454539064+Birkenstock+75266137+Arizona+Blk+W%2FBlk+SHR+Sd+37&tbm=shop,N,https://www.amazon.com/dp/B00SJWEBWY?psc=1,Not Found,Not Found,,,,,N,V,2258637458365028815
"BIRKENSTOCK Women's Mules, Blue, 40 EU Schmal",5336263,6429634,,,,$250.65,$245.98,-,,B000MSW1EI,4.01E+12,4013871020813,B000EYBKY2,Birkenstock,no,GB4013871020813,https://www.google.com/search?q=4013871020813+BIRKENSTOCK+Women%27s+Mules%2C+Blue%2C+40+EU+Schmal&tbm=shop,N,https://www.amazon.com/dp/B000MSW1EI?psc=1,Not Found,Not Found,,,,,N,V,2253343337311983922
Birkenstock Unisex Arizona Silver Sandals - 42 N EU/11-11.5 2A(N) US Women/9-9.5 2A(N) US Men,6516,11503,105.95,1,105.95,$120.00,$105.95,A1C20BH4U0AX41,2,B00I47CT7S,886454369036,886454369036,B00BUQ4ADQ,Birkenstock,no,GB0886454369036,https://www.google.com/search?q=0886454369036+Birkenstock+Unisex+Arizona+Silver+Sandals+-+42+N+EU%2F11-11.5+2A%28N%29+US+Women%2F9-9.5+2A%28N%29+US+Men&tbm=shop,N,https://www.amazon.com/dp/B00I47CT7S?psc=1,Not Found,Not Found,,,,,N,V,2250632378374682447
Birkenstock Boston Size 10.5 US Black,188677,320175,,,156,$300.05,$185.38,A1JIMDWAF1I1XQ,1,B0057UDZJQ,4.04E+12,4040714997513,B07C9X4GCM,Birkenstock,no,GB4040714997513,https://www.google.com/search?q=4040714997513+Birkenstock+Boston+Size+10.5+US+Black&tbm=shop,N,https://www.amazon.com/dp/B0057UDZJQ?psc=1,Not Found,Not Found,,,,,N,V,2248790650777159986
"Birkenstock Unisex Arizona EVA Sandal, Metallic Anthracite1, 40 Narrow/9-9.5 Women",99012,120869,49.92,1,49.92,$189.41,$75.29,A35T3I43XUSHP7,4,B01FI0VHQ2,4.05E+12,4052605402099,B073H46FB1,Birkenstock,yes,GB4052605402099,https://www.google.com/search?q=4052605402099+Birkenstock+Unisex+Arizona+EVA+Sandal%2C+Metallic+Anthracite1%2C+40+Narrow%2F9-9.5+Women&tbm=shop,N,https://www.amazon.com/dp/B01FI0VHQ2?psc=1,Not Found,Not Found,,,,,N,V,2248098630066904370
BIRKENSTOCK New Unisex Boston Fur Clog Black Suede 40 R,82160,78883,173.71,1,169.95,$284.63,$160.00,A1C20BH4U0AX41,7,B00SK52564,886454538319,886454538319,B01MSYS2UL,Birkenstock,no,GB0886454538319,https://www.google.com/search?q=0886454538319+BIRKENSTOCK+New+Unisex+Boston+Fur+Clog+Black+Suede+40+R&tbm=shop,Y,https://www.amazon.com/dp/B00SK52564?psc=1,"https://www.google.com/shopping/product/2152201096594781888/offers?q=0886454538319&prds=cid:2152201096594781888,cond:1",Footwear Express,159.95,271.91,302.31,,N,V,2220288488676494760
"Birkenstock Milano Sandal,Habana,39 M EU (US Womens 8, US Mens 6)",264468,257963,125.8,1,125.8,$221.14,$141.76,AB8PP5ABO5Y5C,2,B002LZUS2W,809410437914,809410437914,B0CLLWJ475,Birkenstock,no,GB0809410437914,https://www.google.com/search?q=0809410437914+Birkenstock+Milano+Sandal%2CHabana%2C39+M+EU+%28US+Womens+8%2C+US+Mens+6%29&tbm=shop,Y,https://www.amazon.com/dp/B002LZUS2W?psc=1,"https://www.google.com/shopping/product/17722562622436171016/offers?q=0809410437914&prds=cid:17722562622436171016,cond:1",END. Clothing,135,229.5,255.15,,N,V,2218455639824571589
"Birkenstock Unisex Professional Boston Super Grip Leather Slip Resistant Work Shoe,Black,43 M EU",169144,166953,119.9,25,119.9,$150.00,$120.05,A1C20BH4U0AX41,1,B005AUSIVI,736399900316,736399900316,B07J5KTNYK,Birkenstock,yes,GB0736399900316,https://www.google.com/search?q=0736399900316+Birkenstock+Unisex+Professional+Boston+Super+Grip+Leather+Slip+Resistant+Work+Shoe%2CBlack%2C43+M+EU&tbm=shop,Y,https://www.amazon.com/dp/B005AUSIVI?psc=1,"https://www.google.com/shopping/product/5032370812317688533/offers?q=0736399900316&prds=cid:5032370812317688533,cond:1",Chiappetta Shoes,155,263.5,292.95,,N,V,221426443850724472
"Birkenstock Men's Zermatt 365 Suede Clogs, Gray Taupe, Tan, 8 Medium US",612837,453370,,,160,$259.05,$195.36,A1C20BH4U0AX41,4,B09G8SYMSV,887759287858,887759287858,B0CFGR3K8Z,Birkenstock,no,GB0887759287858,https://www.google.com/search?q=0887759287858+Birkenstock+Men%27s+Zermatt+365+Suede+Clogs%2C+Gray+Taupe%2C+Tan%2C+8+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B09G8SYMSV?psc=1,Not Found,Not Found,,,,,N,V,2207197940057569405
Birkenstock 7179342 Mayari Black Bflr 42,463848,632373,99.11,12,98,$184.40,$99.86,A6CXZ6X915RC2,4,B003BHK0IG,809410632319,809410632319,B08JSS5PBJ,Birkenstock,yes,GB0809410632319,https://www.google.com/search?q=0809410632319+Birkenstock+7179342+Mayari+Black+Bflr+42&tbm=shop,N,https://www.amazon.com/dp/B003BHK0IG?psc=1,Not Found,Not Found,,,,,N,V,2201378623259701801
Birkenstock Unisex Arizona Sandals White Birko-Flor 37 = Women's 6-6.5 Narrow,6461,11801,109.95,2,109.95,$134.95,$109.95,A2F3U3NJJC3IJO,1,B07N14T42V,886454234716,886454234716,B00BUQ4ADQ,Birkenstock,no,GB0886454234716,https://www.google.com/search?q=0886454234716+Birkenstock+Unisex+Arizona+Sandals+White+Birko-Flor+37+%3D+Women%27s+6-6.5+Narrow&tbm=shop,N,https://www.amazon.com/dp/B07N14T42V?psc=1,Not Found,Not Found,,,,,N,V,218491183848058696
Birkenstock Women's Arizona Birko-Flo White Birko-Flor Sandals - 37 N EU (US Women EU's 6-6.5),74743,118633,105.95,2,105.95,$199.18,$105.95,A1C20BH4U0AX41,1,B00E422LLG,886454234716,886454234716,B08L96T9SZ,Birkenstock,no,GB0886454234716,https://www.google.com/search?q=0886454234716+Birkenstock+Women%27s+Arizona+Birko-Flo+White+Birko-Flor+Sandals+-+37+N+EU+%28US+Women+EU%27s+6-6.5%29&tbm=shop,Y,https://www.amazon.com/dp/B00E422LLG?psc=1,"https://www.google.com/shopping/product/7026880607152403315/offers?q=0886454234716&prds=cid:7026880607152403315,cond:1",Not Found,,,,,N,V,218491183848058696
"Birkenstock Women's Sandal, Metallic Anthracite, 6 us",95416,513871,91.71,1,91.71,$102.80,$92.19,A1B43WMIJ58I3U,2,B082WSX7TK,4.04E+12,4043734802546,B08P154LKZ,Birkenstock,no,GB4043734802546,https://www.google.com/search?q=4043734802546+Birkenstock+Women%27s+Sandal%2C+Metallic+Anthracite%2C+6+us&tbm=shop,N,https://www.amazon.com/dp/B082WSX7TK?psc=1,Not Found,Not Found,,,,,N,V,2171287277078351067
Birkenstock Womens Gizeh Birko-Flor Black - 38 M EU,195018,311791,73.95,17,73.95,$100.00,$87.70,A1M5EIC3PTHQ2U,4,B07JZWVLQ8,736399905762,736399905762,B001EJNJN6,Birkenstock,yes,GB0736399905762,https://www.google.com/search?q=0736399905762+Birkenstock+Womens+Gizeh+Birko-Flor+Black+-+38+M+EU&tbm=shop,N,https://www.amazon.com/dp/B07JZWVLQ8?psc=1,Not Found,Not Found,,,,,N,V,2169008739623226246
"Birkenstock Women's Boston Soft Footbed Clogs, Black Suede, 8 Medium US",309086,311422,144.9,1,144.9,$280.73,$164.99,A2TVRE2CB5TELZ,5,B000GLNXD4,809410382856,809410382856,B000GLRPB0,Birkenstock,no,GB0809410382856,https://www.google.com/search?q=0809410382856+Birkenstock+Women%27s+Boston+Soft+Footbed+Clogs%2C+Black+Suede%2C+8+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B000GLNXD4?psc=1,"https://www.google.com/shopping/product/1672510332877683586/offers?q=0809410382856&prds=cid:1672510332877683586,cond:1",eBay - seventyonedemon,108.99,185.28,205.99,,N,V,2152201096594781888
"Birkenstock Men's Zermatt 365 Suede Clogs, Gray Taupe, Tan, 12 Medium US",633067,435663,150,2,150,$258.83,$150.00,A1C20BH4U0AX41,4,B09G8VR1GP,887759287971,887759287971,B0CFGR3K8Z,Birkenstock,no,GB0887759287971,https://www.google.com/search?q=0887759287971+Birkenstock+Men%27s+Zermatt+365+Suede+Clogs%2C+Gray+Taupe%2C+Tan%2C+12+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B09G8VR1GP?psc=1,"https://www.google.com/shopping/product/1709357529600659471/offers?q=0887759287971&prds=cid:1709357529600659471,cond:1",eBay - ogshoe,144.9,246.33,273.86,,N,V,2148336536308899781
"Birkenstock Men's Stalon Leather Boots, Black, 8 US",675332,480624,199.99,2,199.99,$400.00,$220.82,A1C20BH4U0AX41,1,B08J4GZGWW,822698269398,822698269398,B0CQTL5RM5,Birkenstock,no,GB0822698269398,https://www.google.com/search?q=0822698269398+Birkenstock+Men%27s+Stalon+Leather+Boots%2C+Black%2C+8+US&tbm=shop,N,https://www.amazon.com/dp/B08J4GZGWW?psc=1,Not Found,Not Found,,,,,N,V,2135210845587485418
"Birkenstock Women's Madrid Big Buckle Sandals, Dove Gray, Grey, 8-8.5 Medium US",114230,174147,,,172.08,$222.65,$170.00,A1C20BH4U0AX41,3,B09MSM7ZPN,887759534150,887759534150,B079PRFQBM,Birkenstock,no,GB0887759534150,https://www.google.com/search?q=0887759534150+Birkenstock+Women%27s+Madrid+Big+Buckle+Sandals%2C+Dove+Gray%2C+Grey%2C+8-8.5+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B09MSM7ZPN?psc=1,"https://www.google.com/shopping/product/4170430453601644055/offers?q=0887759534150&prds=cid:4170430453601644055,cond:1",BIRKENSTOCK,96.95,164.81,183.24,171.08,Y,V,2133873310917145381
"Birkenstock Men's Boston Soft Footbed Clogs, Mink, Brown, 10 Medium US",271703,444708,160,10,160,$298.53,$169.93,A1C20BH4U0AX41,3,B079K58RC1,886457073299,886457073299,B0764LP9HS,Birkenstock,yes,GB0886457073299,https://www.google.com/search?q=0886457073299+Birkenstock+Men%27s+Boston+Soft+Footbed+Clogs%2C+Mink%2C+Brown%2C+10+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B079K58RC1?psc=1,Not Found,Not Found,,,,,N,V,2130313299328409945
Birkenstock 1022433144 Arizona Met Gold Eva R 44,1081713,1272114,65,2,65,$126.41,$112.60,A1B43WMIJ58I3U,2,B09KKMZQ33,887759608110,887759608110,B0C3RNMQM5,Birkenstock,yes,GB0887759608110,https://www.google.com/search?q=0887759608110+Birkenstock+1022433144+Arizona+Met+Gold+Eva+R+44&tbm=shop,Y,https://www.amazon.com/dp/B09KKMZQ33?psc=1,"https://www.google.com/shopping/product/2953335380099173390/offers?q=0887759608110&prds=cid:2953335380099173390,cond:1",BIRKENSTOCK,55.9,95.03,105.65,,N,V,2127691629679686102
Birkenstock Arizona Soft Footbed Desert Soil Camo Green Birko-Flor EU 38 (US Women's 7-7.5) Regular,81846,79664,145,2,145,$145.00,$145.00,A1C20BH4U0AX41,1,B09G85C641,887759767169,887759767169,B01MSYS2UL,Birkenstock,no,GB0887759767169,https://www.google.com/search?q=0887759767169+Birkenstock+Arizona+Soft+Footbed+Desert+Soil+Camo+Green+Birko-Flor+EU+38+%28US+Women%27s+7-7.5%29+Regular&tbm=shop,Y,https://www.amazon.com/dp/B09G85C641?psc=1,"https://www.google.com/shopping/product/6634495020583399315/offers?q=0887759767169&prds=cid:6634495020583399315,cond:1",Not Found,,,,,N,V,2117114290022573679
Birkenstock Arizona 45 Black Birko Flor,289240,102351,93.71,10,93.71,$172.35,$94.00,A1M3WKKJBR69WV,2,B07N154JKF,736399054033,736399054033,,Birkenstock,yes,GB0736399054033,https://www.google.com/search?q=0736399054033+Birkenstock+Arizona+45+Black+Birko+Flor&tbm=shop,Y,https://www.amazon.com/dp/B07N154JKF?psc=1,"https://www.google.com/shopping/product/237166423572928497/offers?q=0736399054033&prds=cid:237166423572928497,cond:1",Shop Premium Outlets,103,175.1,194.67,,N,V,2114600538241916782
"Birkenstock Men's Sandals, Mocca, 8-8.5",250008,295867,,,119.21,$189.98,$119.21,A35T3I43XUSHP7,1,B003AQCMDO,4.01E+12,4013871455516,B003AM95EM,Birkenstock,no,GB4013871455516,https://www.google.com/search?q=4013871455516+Birkenstock+Men%27s+Sandals%2C+Mocca%2C+8-8.5&tbm=shop,N,https://www.amazon.com/dp/B003AQCMDO?psc=1,"https://www.google.com/shopping/product/9926832670439519180/offers?q=4013871455516&prds=cid:9926832670439519180,cond:1",Not Found,,,,,N,V,2113154528513929443
"Birkenstock Women's Boston Shearling Clogs, Light Rose/Light Rose, Pink, 7 Narrow US",79167,79182,,,248.7,$300.73,$266.21,A1B43WMIJ58I3U,3,B09F995K2N,886454801871,886454801871,B01MSYS2UL,Birkenstock,no,GB0886454801871,https://www.google.com/search?q=0886454801871+Birkenstock+Women%27s+Boston+Shearling+Clogs%2C+Light+Rose%2FLight+Rose%2C+Pink%2C+7+Narrow+US&tbm=shop,N,https://www.amazon.com/dp/B09F995K2N?psc=1,Not Found,Not Found,,,,,N,V,209954798664715506
"Birkenstock Women's Madrid Big Buckle Sandals, Black, 6-6.5 Narrow",114681,201355,149.95,7,149.95,$250.73,$165.04,A1C20BH4U0AX41,3,B074S7BSGC,886925841283,886925841283,B079PRFQBM,Birkenstock,yes,GB0886925841283,https://www.google.com/search?q=0886925841283+Birkenstock+Women%27s+Madrid+Big+Buckle+Sandals%2C+Black%2C+6-6.5+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B074S7BSGC?psc=1,"https://www.google.com/shopping/product/16310354867742985569/offers?q=0886925841283&prds=cid:16310354867742985569,cond:1",Not Found,,,,,N,V,2099255276497243939
Arizona Big Buckle,1577289,1577385,149.39,1,149.39,$322.95,$193.24,A35T3I43XUSHP7,2,B07DNJRZ9P,4.04E+12,4044477253138,B01HNM2E0G,Birkenstock,no,GB4044477253138,https://www.google.com/search?q=4044477253138+Arizona+Big+Buckle&tbm=shop,N,https://www.amazon.com/dp/B07DNJRZ9P?psc=1,"https://www.google.com/shopping/product/8118995894131394844/offers?q=4044477253138&prds=cid:8118995894131394844,cond:1",BIRKENSTOCK,165.95,282.11,313.65,,N,V,2093095618034709426
"Birkenstock Unisex Arizona EVA Sandal, Metallic Anthracite1, 37 Narrow/6-6.5 Women",99843,121367,49.95,1,49.95,$195.89,$72.99,AB8PP5ABO5Y5C,6,B01GTS6UJQ,4.05E+12,4052605402037,B073H46FB1,Birkenstock,yes,GB4052605402037,https://www.google.com/search?q=4052605402037+Birkenstock+Unisex+Arizona+EVA+Sandal%2C+Metallic+Anthracite1%2C+37+Narrow%2F6-6.5+Women&tbm=shop,N,https://www.amazon.com/dp/B01GTS6UJQ?psc=1,"https://www.google.com/shopping/product/5226113615729607233/offers?q=4052605402037&prds=cid:5226113615729607233,cond:1",BIRKENSTOCK,55.9,95.03,105.65,,N,V,2090089801649728605
Arizona,6552,11499,,,244.53,$244.53,$244.53,AYN5A0CZC142X,1,B000MSYTXY,4.01E+12,4013871012900,B00BUQ4ADQ,Birkenstock,no,GB4013871012900,https://www.google.com/search?q=4013871012900+Arizona&tbm=shop,N,https://www.amazon.com/dp/B000MSYTXY?psc=1,"https://www.google.com/shopping/product/13839071139216278372/offers?q=4013871012900&prds=cid:13839071139216278372,cond:1",Footwear Express,139.95,237.91,264.51,243.53,Y,V,2074484316791821251
"Birkenstock Milano Sandal,Mocha Birkibuc,43 M EU",628280,645732,75.99,4,75.99,$142.58,$79.68,A1M5EIC3PTHQ2U,3,B001EJNIQO,736399455564,736399455564,B0CP1TKRKT,Birkenstock,no,GB0736399455564,https://www.google.com/search?q=0736399455564+Birkenstock+Milano+Sandal%2CMocha+Birkibuc%2C43+M+EU&tbm=shop,N,https://www.amazon.com/dp/B001EJNIQO?psc=1,Not Found,Not Found,,,,,N,V,2062297118698686377
"Birkenstock Men's Arizona Soft Footbed Sandals, Desert Soil Camo Green, 10-10.5 Women/8-8.5 Men",2384038,1159108,130,3,130,$199.18,$130.00,A1C20BH4U0AX41,3,B08P2BB1GC,822698882191,822698882191,B0BQXPKS9L,Birkenstock,no,GB0822698882191,https://www.google.com/search?q=0822698882191+Birkenstock+Men%27s+Arizona+Soft+Footbed+Sandals%2C+Desert+Soil+Camo+Green%2C+10-10.5+Women%2F8-8.5+Men&tbm=shop,N,https://www.amazon.com/dp/B08P2BB1GC?psc=1,Not Found,Not Found,,,,,N,V,2051128955691085780
"Birkenstock Women's Open-Back Flip Flops, Black, 10 Wide",6014,10739,,,144.99,$219.95,$129.82,A325BWLW9IYYOY,1,B01LDOUXGC,4.05E+12,4052001024680,B001EJNMXS,Birkenstock,no,GB4052001024680,https://www.google.com/search?q=4052001024680+Birkenstock+Women%27s+Open-Back+Flip+Flops%2C+Black%2C+10+Wide&tbm=shop,N,https://www.amazon.com/dp/B01LDOUXGC?psc=1,Not Found,Not Found,,,,,N,V,2048619540943075026
"Birkenstock Men's Arizona Shearling Sandals, Mountain View/Natural, Green, 9 Medium US",81113,176383,160,1,160,$284.07,$160.00,A1C20BH4U0AX41,1,B0989QXMGY,887759342762,887759342762,B01MSYS2UL,Birkenstock,no,GB0887759342762,https://www.google.com/search?q=0887759342762+Birkenstock+Men%27s+Arizona+Shearling+Sandals%2C+Mountain+View%2FNatural%2C+Green%2C+9+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B0989QXMGY?psc=1,"https://www.google.com/shopping/product/11269261608625005503/offers?q=0887759342762&prds=cid:11269261608625005503,cond:1",Foot Locker,49.99,84.98,94.48,159,Y,V,2045065550249447375
Birkenstock 74553141 Gizeh White Bf 41,13898,21632,,,187.98,$189.98,$185.38,A1B43WMIJ58I3U,2,B00LT9OYEO,886454504604,886454504604,B004EIHD18,Birkenstock,yes,GB0886454504604,https://www.google.com/search?q=0886454504604+Birkenstock+74553141+Gizeh+White+Bf+41&tbm=shop,Y,https://www.amazon.com/dp/B00LT9OYEO?psc=1,"https://www.google.com/shopping/product/2044340094046129175/offers?q=0886454504604&prds=cid:2044340094046129175,cond:1",Zappos.com,109.95,186.91,207.81,186.98,Y,V,2044340094046129175
"Birkenstock Women's Boston SFB Heritage, Black Amalfi Leather, 12-12.5 M US",305353,316604,179,8,179,$189.95,$173.65,-,3,B007CB9O9S,886454028964,886454028964,B000GLRPB0,Birkenstock,no,GB0886454028964,https://www.google.com/search?q=0886454028964+Birkenstock+Women%27s+Boston+SFB+Heritage%2C+Black+Amalfi+Leather%2C+12-12.5+M+US&tbm=shop,N,https://www.amazon.com/dp/B007CB9O9S?psc=1,Not Found,Not Found,,,,,N,V,2041494936489453926
"Birkenstock Men's Milano Sandals, Faded Khaki, Tan, Green, 10-10.5 Women/8-8.5 Men",505575,778742,130,5,130,$235.52,$130.00,A1C20BH4U0AX41,1,B08P29RKGB,822698795507,822698795507,B0C11DCQD6,Birkenstock,no,GB0822698795507,https://www.google.com/search?q=0822698795507+Birkenstock+Men%27s+Milano+Sandals%2C+Faded+Khaki%2C+Tan%2C+Green%2C+10-10.5+Women%2F8-8.5+Men&tbm=shop,Y,https://www.amazon.com/dp/B08P29RKGB?psc=1,"https://www.google.com/shopping/product/14670629862367661792/offers?q=0822698795507&prds=cid:14670629862367661792,cond:1",REI,130,221,245.7,,N,V,2036589321919648425
Birkenstock 1015480137 Barbados Navy Eva R 37,233724,228964,122.88,1,122.88,$134.77,$120.10,A1B43WMIJ58I3U,2,B08216YC3R,802436765795,802436765795,B07ZS6Y3S7,Birkenstock,no,GB0802436765795,https://www.google.com/search?q=0802436765795+Birkenstock+1015480137+Barbados+Navy+Eva+R+37&tbm=shop,N,https://www.amazon.com/dp/B08216YC3R?psc=1,Not Found,Not Found,,,,,N,V,2034413190420982899
"Birkenstock Women's GIzeh Thong Sandal, Black Oiled, 37 M EU/6-6.5 B(M) US",163125,213088,125,7,125,$184.40,$119.95,A39BYP53PD01TR,3,B005GCBKGK,809410266941,809410266941,B079JCM71S,Birkenstock,no,GB0809410266941,https://www.google.com/search?q=0809410266941+Birkenstock+Women%27s+GIzeh+Thong+Sandal%2C+Black+Oiled%2C+37+M+EU%2F6-6.5+B%28M%29+US&tbm=shop,N,https://www.amazon.com/dp/B005GCBKGK?psc=1,Not Found,Not Found,,,,,N,V,2019339346228417346
Birkenstock 1020180334 Mayari Kid White Bf N 34,266851,319487,81.31,4,79.95,$129.39,$79.95,A1C20BH4U0AX41,3,B08P285QNN,886454707470,886454707470,B07CS9Z7Z7,Birkenstock,yes,GB0886454707470,https://www.google.com/search?q=0886454707470+Birkenstock+1020180334+Mayari+Kid+White+Bf+N+34&tbm=shop,Y,https://www.amazon.com/dp/B08P285QNN?psc=1,"https://www.google.com/shopping/product/11028770031229060530/offers?q=0886454707470&prds=cid:11028770031229060530,cond:1",Not Found,,,,,N,V,2015919044727515429
